,0_ask_asset,0_offer_amount,0_offer_asset,0_price,0_return_amount,1_ask_asset,1_offer_amount,1_offer_asset,1_price,1_return_amount,block_timestamp,event_index,from_,msg_index,sender,to_,tx_id
0,PRISM,10.0,UST,0.325811444,30.692599,xPRISM,30.692599,PRISM,0.985316591,31.149987,2022-02-20 06:14:57.002,3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0,terra1ey0tpp3uxgruu4ameu7kqa4m8jk42uvrrwx2ku,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,A3467AA84D7A82946F0D2106BE2C13F7D3667CCA2397AF7E25B8B41A54583759
1,PRISM,1000.0,UST,0.3257436768,3069.898424,pLUNA,3069.898424,PRISM,37.784008825,81.248616,2022-02-20 06:05:06.692,3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0,terra17f3e8gzl446eyf02ux3fdph67dtlx8upuuw57h,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,C5FCEB25507DEFE2FF4EC2DDCC12BE9B7722679C6E628E65181E703AF1EEC144
2,PRISM,228.782839,xPRISM,1.019997853,224.297373,LUNA,224.297373,PRISM,145.7638773,1.538772,2022-02-20 05:54:58.241,3,terra167yajzyme0hhqrnylcuz0vwx6azgsjm2h4ch58,0,terra167yajzyme0hhqrnylcuz0vwx6azgsjm2h4ch58,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,A5B415D2C9B1D77A08A86CAE4A2971484B06246EC3AB459EB054304348B7D270
3,PRISM,3.0,LUNA,0.006998584196,428.658128,cLUNA,428.658128,PRISM,143.200941537,2.993403,2022-02-20 05:13:09.566,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1rj627ddw7209q3p6r5l8n98we2nsymm658t5lf,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,05C441AA02985D6C48ABB92022CE18DB44A67F5C63CE95F4F81344D40696AF0B
4,PRISM,9.114547,LUNA,0.0070093642819999994,1300.338609,UST,1300.338609,PRISM,2.9310716599999997,443.63931,2022-02-20 04:40:46.295,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1wyjrkw4nhrykfd9f2verj7yqepqxq8rsuzyeu8,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,20FC5A05C8689E41BB439ACBAD24C4DE1A0DF6041E59D023923A91258A64F16E
5,PRISM,51.71424,yLUNA,0.009501189504,5442.922697,LUNA,5442.922697,PRISM,144.66714196,37.623766,2022-02-20 04:29:59.338,3,terra1zw9ag8txgqhdxmshp0gxztpe069c3u89yykxeh,0,terra1zw9ag8txgqhdxmshp0gxztpe069c3u89yykxeh,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,463B014F7B7468CA2D0AE9D2F0FE87A5F18A35E7ED9E2CCA304619CF18A71014
6,PRISM,1420.0,UST,0.3470064326,4092.143161,pLUNA,4092.143161,PRISM,38.252606901,106.976844,2022-02-20 03:25:43.517,3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0,terra1nuxlxnyxncdl8365cv7837ulxadmy4srjwen5m,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,3C97BD5B15D75F95AA119823267DD76C2C74267350D5974DE1394CC8F25262D4
7,PRISM,0.5,yLUNA,0.00952708303,52.481961,LUNA,52.481961,PRISM,145.255463483,0.36130799999999996,2022-02-20 03:17:46.987,3,terra1lq69npvnc8cn5k846ydr7jn32r8p9z292rxfyx,0,terra1lq69npvnc8cn5k846ydr7jn32r8p9z292rxfyx,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,8F83015CB7C5583021C4F5C9FD0D5544E1E2022A719BE08FCE59B899E60F86F0
8,PRISM,3300.0,UST,0.3481382877,9478.991873,pLUNA,9478.991873,PRISM,38.077744598,248.93785,2022-02-20 01:51:24.413,3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0,terra16g99rzu8e0a6d3sa8nexq5yj5uczcncjje9ftw,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,BD327F598629A8F31A07456B02DEB439B2D77D8155182A75B84D89E98F90A817
9,PRISM,5.846441,pLUNA,0.02675883565,218.486375,yLUNA,218.486375,PRISM,103.588694995,2.109172,2022-02-20 00:58:10.685,1,terra13k5qnr0u72d9ap3kzcp86v9xyuxe0dsst953hz,0,terra13k5qnr0u72d9ap3kzcp86v9xyuxe0dsst953hz,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,100FE3F521278138925397A0CDE465F5A2CA4309F92BB8C157729B9ABE7B496E
10,PRISM,363.0,UST,0.3427191909,1059.17617,yLUNA,1059.17617,PRISM,103.532264681,10.230397,2022-02-20 00:47:14.280,3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0,terra1x5rutmkr9q6cvr4mhapy0x3aav9jq3qt8n8j0k,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,38C2DFFA8C5D52198C76214850522183BD289924E3CD36E831889A29B374659B
11,PRISM,100.0,UST,0.3474529322,287.808767,yLUNA,287.808767,PRISM,106.330407427,2.70674,2022-02-20 00:43:15.774,3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0,terra1hlk8jh5d4vcgpd7lclnfuq02gwm07qzl7qr7f4,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,BCA582F9DF6D5C56F131E580AB04FDC734BCACE0D7A824E84DACF24439CC5A5A
12,PRISM,1540.08665,UST,0.33899538290000003,4543.090342,xPRISM,4543.090342,PRISM,0.9901566199,4588.254273,2022-02-19 19:00:39.404,3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0,terra10wlkju2xgqmznkfsz02972vxd30j0x6pvn22vg,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,C645A324628A78902D37E054A7B3B2B1F7C0BBF523E0C5731B4B98107133B9F2
13,PRISM,2850.0,UST,0.33861354930000004,8416.674423,xPRISM,8416.674423,PRISM,0.9882820799,8516.469735,2022-02-19 18:58:26.373,3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0,terra1vwvch72vxcqm0heqrlmfwzy3ern03jw5pjge26,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,A1D4B0A2589D3B136CD5C60E5EBC057DE62B5C6F904F2EFD9A556A5E92D5C7DC
14,PRISM,30.0,LUNA,0.006658797439,4505.318006,yLUNA,4505.318006,PRISM,107.727046965,41.821605,2022-02-19 18:36:58.138,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra18hzvlc8c57prwm9txr7pgm43qpnfgpqrda0cvr,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,47244A1F76E369A2C220E4B6E0D891BEF949A37DAA085FAD70C69C9313D57585
15,PRISM,14.702489,LUNA,0.006646357709,2212.112204,cLUNA,2212.112204,PRISM,147.858549591,14.961003,2022-02-19 18:30:09.164,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra176puvhu5kghp54suy2vc75m6d4qy454szdl3u0,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,DEE1500BAFE03D49869259FE283950ADC8A32E31ACE3F52CDAC9DFB960218650
16,PRISM,30262.118677,xPRISM,1.019794221,29674.730517,LUNA,29674.730517,PRISM,150.978495898,196.549385,2022-02-19 19:16:30.712,3,terra1dnnj0hy4wqtnhulzj69ld2ua8jah0eques3pvg,0,terra1dnnj0hy4wqtnhulzj69ld2ua8jah0eques3pvg,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,97B9744B3D251E372B3AE88C229189689118D94C1EC712E3471434D883FA3DCA
17,PRISM,313.087577,xPRISM,1.020561875,306.779613,UST,306.779613,PRISM,2.968202804,103.355341,2022-02-19 17:19:56.719,3,terra1hy2sd30wehcxn0pnvf23ft8neww3mgyg54x4p3,0,terra1hy2sd30wehcxn0pnvf23ft8neww3mgyg54x4p3,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,ECF421035E2FDCFB4DB604A01EE3BD4D42D5B6E39F5E75E0F67FE737E94D3107
18,PRISM,50.0,UST,0.3383607859,147.771261,xPRISM,147.771261,PRISM,0.9870432525,149.711029,2022-02-19 18:56:31.369,3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0,terra1n6cu20mmeyeyuestd9uejtlcwy4lptff7c6qqz,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,410B6C651F568FB3C4B885CE3405FDF814506E8B921EF333609CFF62DE88BB0B
19,PRISM,109.486043,LUNA,0.0066920376879999995,16360.643514,cLUNA,16360.643514,PRISM,148.717475072,110.011574,2022-02-19 18:59:00.922,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1f3m47g0l9gksy54ap66xytwl5twkef7t9cnpd9,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,EFA56FE2F48532BA64D187D7ABAACF7E0763F63503F576983D5BAA23124A2896
20,PRISM,13.5,LUNA,0.006635262934,2034.58403,pLUNA,2034.58403,PRISM,40.708587691,49.979234,2022-02-19 20:10:28.905,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra17cyfd67kzxf5q653wmwajgumnkctfde8qua5z6,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,B6F4B8E30C03CB1BCAF7EA51D423FCC02FE455C71972F1D69EC0A3DC76AC7C97
21,PRISM,68.617379,yLUNA,0.009475277385,7241.727731,LUNA,7241.727731,PRISM,152.430399204,47.508422,2022-02-19 19:50:25.846,3,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,0,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,1E357EC9B7C507841703C30626C48BC97862094C5604AED1C1252A7926A86384
22,PRISM,50.0,cLUNA,0.006821719475,7329.53036,LUNA,7329.53036,PRISM,152.251592414,48.140911,2022-02-19 19:21:11.292,3,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,0,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,2EDB8DA3C0FEDA0DB275EF91F949A3171B4A18004236521E5F6E4DCA47B8727F
23,PRISM,342.394301,pLUNA,0.024658400549999997,13885.503253,UST,13885.503253,PRISM,2.9934977099999998,4638.554827,2022-02-19 19:21:11.292,3,terra1wncresz4g3p6g0xtxardayy7m3k98nzkgn9pxp,0,terra1wncresz4g3p6g0xtxardayy7m3k98nzkgn9pxp,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,27337B8BD4A51889FA6A506F3D84AF4866D522FAB5BB45F9111CC0AE31F57DEE
24,PRISM,1.0,LUNA,0.006614983273,151.171962,pLUNA,151.171962,PRISM,40.696053662,3.714659,2022-02-19 19:49:54.278,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1ee57lhuy4u5fj9fvwh6jwu95vrpdf2ve83vpqh,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,6A209FC121D8182EB581E7C6167685019847490E4A2F2BD73A35256F8820CE47
25,PRISM,3.5,pLUNA,0.02473922821,141.475715,yLUNA,141.475715,PRISM,107.561883409,1.315296,2022-02-19 19:38:41.627,1,terra1dlyzyhgxu7fn4xsc5ttr7vslwm2g2dwwq7jg7x,0,terra1dlyzyhgxu7fn4xsc5ttr7vslwm2g2dwwq7jg7x,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,19CEE1E7C1B5420938CCA411F7EAE524A6334F2F84A04A6517DA1FDC9DE09780
26,PRISM,14.225911,LUNA,0.006637332849999999,2143.317402,pLUNA,2143.317402,PRISM,40.659506949,52.713807,2022-02-19 19:52:48.371,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1zw9ag8txgqhdxmshp0gxztpe069c3u89yykxeh,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,1468311F3A00BAB8EE8A61455AD33238A65FEDA47F220C7380BDFBDF3F21ED5A
27,PRISM,54.144634,xPRISM,1.028548243,52.641803,UST,52.641803,PRISM,3.013426807,17.469083,2022-02-19 20:37:54.520,3,terra17u99skl44hr5cw5awt0df7x4cvraq4hq9p9mmh,0,terra17u99skl44hr5cw5awt0df7x4cvraq4hq9p9mmh,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,2CCC432F2D1349A0E3DBE1ECAFE4428662A5DC62A6DCC7183E1ED84A187AF05B
28,PRISM,6.5,yLUNA,0.009399056705,691.55876,pLUNA,691.55876,PRISM,40.739586589,16.975105,2022-02-19 20:21:01.096,1,terra1akvcef25aqx3g30jh6u8tnf86kux7sjah7xjg0,0,terra1akvcef25aqx3g30jh6u8tnf86kux7sjah7xjg0,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,0BEFBC56C5EF1B7E6293AB8F5B0D4EE0482CB4B8CAA6FBA52991FC625A0C2137
29,PRISM,100.0,pLUNA,0.02471164237,4046.675592,LUNA,4046.675592,PRISM,152.34845091,26.561974,2022-02-19 19:48:11.374,3,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,0,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,072129FCD133A10B1239DF54E928854DF9464DC6A741C8E1F45FA823F4EC4244
30,PRISM,10.0,LUNA,0.006609676948,1512.933246,cLUNA,1512.933246,PRISM,147.964594706,10.224968,2022-02-19 19:51:37.905,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1fkcu3z0ckg25ansej2fcjlhdt20028xff8q9e0,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,978A5429ED107FF16442F35CB078507E9BE9DC873F8051E46222C8A31E3E6EBA
31,PRISM,24.72,LUNA,0.0065819310249999995,3755.736714,yLUNA,3755.736714,PRISM,106.288383883,35.335345,2022-02-19 19:49:54.278,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1u02kzrt3glv6060n9al46l4x4w92628gcn7tcv,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,9B3703697AC6AB6542FAA79B3C1206A157705E31F94CDA260C2ED78DA1A6783A
32,PRISM,100.0,yLUNA,0.009421687871,10613.809476,LUNA,10613.809476,PRISM,152.467886231,69.61341,2022-02-19 19:47:38.992,3,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,0,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,E0E9FA15DB9E7C3056EE2C6CF13B658545D47047447AF94F808DB005D0330DC8
33,PRISM,16.70195,LUNA,0.006590581895,2534.214773,cLUNA,2534.214773,PRISM,148.00980035,17.121939,2022-02-19 19:48:48.913,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra18hf6uh56fyhzfaw4unlm0v782kuv8666tpy34a,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,9B24AA3B7DECFB3B347A7F58DD3740E5DFC30AADEBCD12E0D7E9350701D0D8B4
34,PRISM,7.24,LUNA,0.006641259038,1090.154737,yLUNA,1090.154737,PRISM,106.994476434,10.188888,2022-02-19 20:39:31.182,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1s88andnl9dauzjpj3js0jpmxayqtramuyw0vqs,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,AF797D214946530C7D04A309714D0BAA921E694E8D886A68FDB82E47A54C29B7
35,PRISM,71.946464,pLUNA,0.024731548689999997,2909.096592,LUNA,2909.096592,PRISM,152.178517836,19.116342,2022-02-19 19:50:06.878,3,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,0,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,556AEA4A7CB9972A3D81B537CE403C348931BF76EA5919C424F06DDFB98A9DEB
36,PRISM,84.013968,LUNA,0.0066480158000000004,12637.450109,cLUNA,12637.450109,PRISM,148.436867099,85.136869,2022-02-19 19:35:07.217,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1pakur5vvckkceh8fmep5nxkvwsngyz7kngrha4,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,99C1CA7A9AC777AC2CB30C04813313BD5AD023F9182072AB969BA56FFBEB9290
37,PRISM,8.0,LUNA,0.006669059553,1199.569435,cLUNA,1199.569435,PRISM,149.045201134,8.04836,2022-02-19 19:45:57.396,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra18rglg2542u5gk8fuw7n96xy29qhqk58rwea7d9,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,0152792DBE94C665D60442211C3D95D9CE00397F5FA5C042C5D0B01EB655670D
38,PRISM,10.0,LUNA,0.0066123829,1512.314116,cLUNA,1512.314116,PRISM,148.256482202,10.200661,2022-02-19 19:59:50.968,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1fkcu3z0ckg25ansej2fcjlhdt20028xff8q9e0,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,B096262581CBE7362E2ABAC5369433EEB54DBFD7611DE269F68D95C291757517
39,PRISM,50.0,cLUNA,0.006755392969,7401.493922,LUNA,7401.493922,PRISM,151.820851166,48.751498,2022-02-19 19:19:45.086,3,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,0,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,FD45E3A9F38077B0C45937A92E88D11DC2F41F405ADE8BBD896C6D623A92E0F2
40,PRISM,5.0,LUNA,0.006618483612,755.460056,cLUNA,755.460056,PRISM,147.757855197,5.112825,2022-02-19 19:23:13.727,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1gklvfdgn2dcxejx4ywhla439y6r0v53na9yfzr,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,C9F3C6B2742BE19B314AA232228D29157A6049A4FCDA31241376900BBA7095DE
41,PRISM,10.0,LUNA,0.006605586032,1513.870223,cLUNA,1513.870223,PRISM,148.419595125,10.199935,2022-02-19 19:49:27.652,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra15cglep73xurq52hm4r4eycem5jam40wkpmnuc2,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,BDE95ACA8248ED3555DC53048529F3339EB58C2F45CDCF2F32ADBF37E22527DA
42,PRISM,1.0,pLUNA,0.02468954197,40.502979,yLUNA,40.502979,PRISM,107.013432501,0.37848499999999996,2022-02-19 20:26:09.117,1,terra13e3ga9vq64ya5zdydc0s9vzmvy4s4p2ry7gl5d,0,terra13e3ga9vq64ya5zdydc0s9vzmvy4s4p2ry7gl5d,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,DFD0F64468BB5A86F5888A921E760FE7F67EFE8068991F0C74E7AC0735D8CE29
43,PRISM,35.0,LUNA,0.006624196441,5283.659733,yLUNA,5283.659733,PRISM,106.884000128,49.433589,2022-02-19 20:09:42.463,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra17cyfd67kzxf5q653wmwajgumnkctfde8qua5z6,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,666EE61105388844330169E59F996BBB036187865AFBCED471BCF1184D53D81C
44,PRISM,350.0,UST,0.3357310278,1042.501202,cLUNA,1042.501202,PRISM,147.836673635,7.051709,2022-02-19 19:26:14.322,3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0,terra1vrdzz8gdgsqtpxk4ah0ata0uwcwd9dxad5h5p5,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,286AC39E25F0A8680239805A7A594BE9D05FCAE7ABF7CCDD37144978D3FF6EE8
45,PRISM,2.76,LUNA,0.006638973983,415.726889,pLUNA,415.726889,PRISM,40.74358945,10.203492,2022-02-19 20:39:18.264,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1s88andnl9dauzjpj3js0jpmxayqtramuyw0vqs,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,1544FD4CA0D12BF6BEC70AAF4B51CBF573F892809BACEEE88D66AC9914CFA067
46,PRISM,50.0,cLUNA,0.006814779814,7336.994204,LUNA,7336.994204,PRISM,152.207695936,48.203832,2022-02-19 19:20:44.743,3,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,0,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,CF6B7368CDF6E2CD3235A706C914A2B16B3B2D135FD1535919A6DDD0CDEED0B4
47,PRISM,0.296656,LUNA,0.006607328643,44.898024,pLUNA,44.898024,PRISM,40.634233269,1.104931,2022-02-19 19:51:37.905,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1u02kzrt3glv6060n9al46l4x4w92628gcn7tcv,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,EF76146E720387E8C6B2AAC5127E7057FED7F5F5C3DA57F2BA2CA6954B7327E5
48,PRISM,4.683949,cLUNA,0.006737034551,695.253819,LUNA,695.253819,PRISM,149.858078874,4.639415,2022-02-19 19:08:43.896,3,terra1ga8vaeg9vww2lw0l4se9xjn63ucr6av4z72tgr,0,terra1ga8vaeg9vww2lw0l4se9xjn63ucr6av4z72tgr,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,6A21341C32AEF2BB344FE1EAB20608BDBC2302BEB210775EFB8FEBE87EF487EF
49,PRISM,10.0,LUNA,0.006610439961,1512.758615,cLUNA,1512.758615,PRISM,148.220358106,10.206146,2022-02-19 19:49:21.198,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1sg60080jkqvzfdhdt3z5hn3qtr77k2t0q53uc5,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,EB6B7F1715A2FD5D3821671174050FD3B2A77AF96F8AC1F530ADE70DE252D19F
50,PRISM,1.8502830000000001,LUNA,0.006600313954,280.332574,cLUNA,280.332574,PRISM,148.081306894,1.8930989999999999,2022-02-19 19:50:25.846,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra19u3ke8r7su49kdkcwuxsaqmu0nj4zfch4apmpq,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,9684FAA8A22B29E303EEF534C2F4003A7A21C60979873FB369BCB9C8DBAD6671
51,PRISM,31.898534,pLUNA,0.024517800479999997,1301.035712,UST,1301.035712,PRISM,2.981351626,436.391233,2022-02-19 19:19:45.086,3,terra1327n0a8pqqx5j3z7fwuncj7jlpjj0p2ye8ywzx,0,terra1327n0a8pqqx5j3z7fwuncj7jlpjj0p2ye8ywzx,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,357CB5F7A930736BD0DB3597E901BD09CA4C8FE0BD6B9D0B8C37B6EFA9EDC541
52,PRISM,10.0,LUNA,0.006644844404,1504.926134,cLUNA,1504.926134,PRISM,148.412039854,10.140189,2022-02-19 21:40:13.671,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1ulv2rjfelzgdsedfsn90rhz878aclejyxl7syk,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,9AD2875BC219432F4140AD62B8C3FF3FE90E37562E86BB1CFB7A8FB501E44840
53,PRISM,3071.91525,xPRISM,1.028538698,2986.679312,LUNA,2986.679312,PRISM,151.138697675,19.761182,2022-02-19 21:44:43.363,3,terra1kzv52hzcpkjkms95rvm6nh0tw43gecv9w5e8vz,0,terra1kzv52hzcpkjkms95rvm6nh0tw43gecv9w5e8vz,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,E218A49C34083CDD3B33E42ABCBDBC2ABA635690B0890649ADCB4F17C764268E
54,PRISM,200.0,UST,0.33444771030000003,598.000805,pLUNA,598.000805,PRISM,40.70470816,14.691195,2022-02-19 19:50:00.373,3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0,terra1kznyy6tta8ju607m9k464me4pyps6wc8emjak9,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,D42782B972A85BFB44A17FF3807A860B048FF9F72E0EDE0DFC5CE76F0E59B4B4
55,PRISM,10.160159,LUNA,0.006626505463,1533.260488,pLUNA,1533.260488,PRISM,40.655780829,37.713222,2022-02-19 19:23:52.139,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra1y2m6lmlz5v5sry8q9wx880s9rujdwys9zsvdrr,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,0C5D542B636708F74E60F0058B8012AB2F614E8B36379C56C54B3A9B9E963DA3
56,PRISM,12.0,LUNA,0.006614691869,1814.143461,cLUNA,1814.143461,PRISM,148.110524576,12.248579,2022-02-19 19:51:45.008,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra12rrtenky6juupryzmw88us37ppkmquntej4wyq,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,88976613D513E5D924301F3B08A48C7EB30D70E2EA88713F50A8A34580F9EBC2
57,PRISM,10.0,LUNA,0.0066030145479999995,1514.459786,cLUNA,1514.459786,PRISM,148.160113241,10.221778,2022-02-19 19:50:32.581,3,terra1r38qlqt69lez4nja5h56qwf4drzjpnu8gz04jd,0,terra18sms592j033nac5yd934ava8ntcmde63m6pcw3,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,B0AD5B14087AF129D72FE67E13854CCC6C27BE2A273745070F920D8FB0EFD067
58,PRISM,100.0,yLUNA,0.009480099419,10548.412583,LUNA,10548.412583,PRISM,152.612189125,69.11907,2022-02-19 19:49:47.739,3,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,0,terra128zsgrzv59wurgc9z97rdfe7wgthlrflcd4jvd,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,86106B85A89D483C0B7AFC097AB61E2CFE77B67E2F84436BCF92E52B53D665DB
59,PRISM,411.66,UST,0.33629278970000004,1224.111883,pLUNA,1224.111883,PRISM,40.66239373,30.104275,2022-02-19 13:56:24.451,3,terra19d2alknajcngdezrdhq40h6362k92kz23sz62u,0,terra177f38k4hw3ruvekjc0p2h84ykpf22ugmkmrduj,terra1yrc0zpwhuqezfnhdgvvh7vs5svqtgyl7pu3n6c,89EE1CF7DE038CA2ACAF743FD8B40D4EF65D3B523F45E2EBFA882C5C7658CD34
