,0_action,0_amount,0_contract_address,1_action,1_amount,1_contract_address,2_action,2_amount,2_contract_address,3_action,3_amount,3_contract_address,block_timestamp,event_index,from_,hr,msg_index,to_,tx_id
0,provide_liquidity,27.409975,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,0.188692,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,2.212851,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-08 23:31:57.903,1,terra1t90n5s22rt6fvnuyx3dzsde8jaaupaglrcgc6f,2022-03-08 23:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,7D7E1FF61B6446676C6205DEDDE3568C501600ADF94E5B855BF3F068B712CE20
1,send,24.146574,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,296.371226,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,2.079459,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,24.146574,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-03-09 09:48:35.714,1,terra148w94ze9edwwlq4gv5c0rta422wqqdvcafxq76,2022-03-09 09:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,DC8F58BD17F98E17E1E5C536BC93D3D018EEA00601328A541FF4B6EB2C6AC0AE
2,provide_liquidity,11524.31,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,76.728621,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,914.808656,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-09 03:50:15.820,1,terra1pjl8yqn397u4j56cl5p2z0z58z3fw88xvvcsz9,2022-03-09 03:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,51618D365D3463009406DB4B58250AFABF5756429044A01072F9389ADC619F30
3,provide_liquidity,18.023355,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,0.12,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,1.430266,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-09 03:56:57.308,1,terra12e22jax992eecp4e6yj4p9mavqs7zzyqrqvtte,2022-03-09 03:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,5C98183DEBE0B1D8D8A7CD842663BC14349D8D2F27500D053F42F89AC7A981A0
4,provide_liquidity,16.985199,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,0.119999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,1.390076,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-08 04:04:30.881,1,terra1dc82n3yd5r3m5namguxzwt3zwvyhrqptf0lq8a,2022-03-08 04:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,D3996D0610AAC4F457971585BAF85FACA89E5610E116FD519A7A2120510CC881
5,provide_liquidity,155.16,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,1.039432,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,12.363778,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-03-08 07:37:41.568,1,terra1pwhw45gemrm74hndu52s9yuvq56sn6jkyaatka,2022-03-08 07:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,761344BCB6A6C38856FE962DE7FB78D6C8B6345D962B257B6A98FC7A1FB51D9C
6,send,81.417574,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,1006.564062,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,6.9462209999999995,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,81.417574,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-03-08 04:09:10.020,1,terra1puvdm9jdkm43h2tpl2rc7gurwvzzncu2lmvjvx,2022-03-08 04:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,03B9D7A44E2674AF884A531BA1323DDBCB4DC8CB57699781F2D58C35A0C024F7
7,provide_liquidity,275.829947,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,2.368186,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,25.037036,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-21 19:36:36.787,1,terra1ygj4gtw434rdvx4zzq32rsjgcvpqn9ls57sg0n,2022-02-21 19:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,8AA4BBC93937D61A00DBD9D905A31A23CE06BCD14C1809D26F565B21FBEAFB4B
8,provide_liquidity,358.6465,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,3.239999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,33.402334,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-21 11:29:43.168,1,terra1jqc88enkja3ys29z27juae9gp8tce78a9l86t6,2022-02-21 11:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,5F5671BC95FB8A5C592A493BB666ACF6A472796BACDBAD1BD5CEE6ED626DEFD7
9,send,301.356729,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,3205.47561,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,29.46377,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,301.356729,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-18 13:07:14.708,1,terra19d66rjg7xmwt9sdy8wukh9p84qj66sgd5psc4z,2022-02-18 13:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,159B9F27BF65FD1613551506C96C88B2D0FA7F901F009AFCCFE0874AF93D6590
10,send,300.914338,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,3200.018921,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,29.427408,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,300.914338,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-18 12:54:18.600,1,terra162cxa76zpvag4a05da0yhu69awfy35w8pws625,2022-02-18 12:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,8B355BC8242420693B5F1F9AAE6AA4F5F917E4F78BE4DD7204413EC085658A9A
11,send,109.122507,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,1154.397743,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,10.724484,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,109.122507,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-18 03:21:56.884,1,terra1mss68ngddy4gjtkrdpcwmks0sxuj40x5c8ynqp,2022-02-18 03:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,03328A6050E411175DC29245827A8C6A812D3F6D15FFE3023601BDD196AD9EAE
12,send,347.682664,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,3959.81537,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,32.120323,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,347.682664,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-03-07 13:04:20.741,1,terra1hnyvxd27fgt25794lm0yj47dyfl2sxxh6878zr,2022-03-07 13:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,1A5AA28406FD3ACEF767B4BD2EDB49A5F773EEF1DCBA3BE689C80630F5BB310F
13,send,168.469162,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,1937.281141,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,15.415842,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,168.469162,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-03-07 13:11:58.472,1,terra1p3tqv90zqnup6een5krgxngesl0gduynsm8kpq,2022-03-07 13:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,6E9ABAFBCB212D80B015DF18DEA61C2B3499C612BB4539FF11D384D50A74E962
14,send,242.23124,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,2582.712282,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,23.659386,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,242.23124,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-21 05:13:21.753,1,terra1nkqt58fkf5ekgnpzan2ngxtwyxemj4vxgxwtx0,2022-02-21 05:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,5B110C6D49608309E9EAB02BB63605C310C71668576E3A5949D9E355B25C21C1
15,provide_liquidity,1795.944823,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,28.52,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,224.320103,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 17:02:50.809,1,terra1aplqtj0n3yvtahm33g8pa2ugfvmm55ra48mgpn,2022-02-14 17:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,8FAB380DA7D4B2699AB1CFE38EC8546DB72A87FED8C6C279C04DF82EC0FE91DD
16,send,3616.911027,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,30462.700037,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,432.874525,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,3616.911027,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-14 14:42:11.581,1,terra1pzf43866y3zdx4qjhzfslqmfnytahdvukm76s8,2022-02-14 14:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,75DD296EF9A2716EDB4FE6CD27B7C2BCFF8ED0090C9672AC5777140D91B0A888
17,provide_liquidity,12112.980288,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,183.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,1457.568557,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 22:48:32.471,1,terra1hpw9eyg9fmuvhm09x7uhk7llajk72jzv2mvrar,2022-02-14 22:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,7EA9623D60121E4FC7C8FF46285F3C95DBB85F4A7A8EB1E55A5510B03D266095
18,provide_liquidity,30000.0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,450.450176,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,3632.791461,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 17:34:42.175,1,terra1ngh42wneyt30wwhyuwtlagr9j5jxle5fj9gcws,2022-02-14 17:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,8D31F2E2282F31E93D689E4E3DE7017E85A44096393582D6281FBDF82DE4ABB9
19,provide_liquidity,333.31,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,4.929795,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,40.03146,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 23:03:08.232,1,terra1aghh2nt808ud27qsndpkwqs7dw0uz6n9l0cek2,2022-02-14 23:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,350FFF080489AB5F5D3B6E66A59E14D57FB2B2C43CE780B0488641C7DDC9975C
20,provide_liquidity,8627.47,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,129.691844,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,1047.906796,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 19:52:56.827,1,terra15xzr4dgvyqq48xw5093sc276s3hjw8yslp5y32,2022-02-14 19:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,9A2704E3D6B9BDC2072F71720D737E4B80622316CFB4A8D1BCE995AD5ECB62D8
21,provide_liquidity,142.247802,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,2.2,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,17.537384,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 18:22:48.695,1,terra1wnsnt4mxeyjd03h800wm53pkneha705y4q8day,2022-02-14 18:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,7909393293A76C022CA49BC8FA02B4D1D50600C2D3A8ED87FC088E6B8710ACF3
22,provide_liquidity,125.535774,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,2.23,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,16.627284,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 16:21:19.816,1,terra1t2dp4hldplc7mz5s2ldan737mv5ukw962qlmkk,2022-02-14 16:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,7A0018B8EF39DB5732E14CF25B652043E6E8A0FF0D519C7F10D49D7EECE50F7C
23,provide_liquidity,127.34445,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,1.839999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,15.139696,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 21:15:05.540,1,terra1cx8j8aym6lnj5z7m6xm6hd06jxzt9xpdyhryfq,2022-02-14 21:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,5187B15E4352614C4DEAF253CED37E5AC82AB9780E7A1F1226D91B741DC02DA1
24,provide_liquidity,519.52,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,7.965276,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,63.626093,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 19:56:43.616,1,terra1f7ps6nj2l0cx2q9akz2ck7pzl8x9sjx0at59jp,2022-02-14 19:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,97FFFE4F69C15EDBC6C61A0854A82890CDF4C2C67A3BEF342A2667F779868F30
25,provide_liquidity,673.980205,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,10.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,80.955922,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 22:35:39.801,1,terra1ah69mjgpm8mv9ny0vc6gluwugsgps2lvynae7c,2022-02-14 22:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,05ED663881C629F2280D213E2171E81A8BF32B7E0E2F992A5B444D012283CCF6
26,provide_liquidity,6524.33,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,93.521451,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,773.158931,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 20:54:08.824,1,terra1eq45lzd0299wehcg8j38x3dyrelzqqjh6y6h6e,2022-02-14 20:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,D6D56ECED23C6F069884A7FA23D45EF7112435B7C60B6E19CD45B9DA62E2C426
27,provide_liquidity,189.047489,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,3.329999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,24.941557,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 16:18:15.097,1,terra1t70xq9pjhvvzvzsjqf4a8hq75wjhe709eaedul,2022-02-14 16:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,64CBAB1E525C6BD0E5A67E3F2CE8D5454CC2B242791CDDF7907A70988D932705
28,provide_liquidity,671.542139,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,10.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,81.417574,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 15:29:18.269,1,terra1puvdm9jdkm43h2tpl2rc7gurwvzzncu2lmvjvx,2022-02-14 15:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,169074C15C276A98B9F4C5CEA7EA57BFB772DED17868E7EB832BA5494C6ED517
29,provide_liquidity,464.534872,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,6.669999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,54.916614,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 20:33:30.164,1,terra1xswthhdas6d5xu4x2ffa3zs2cc7mh80ywfavg4,2022-02-14 20:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,0D1D8F08BBB380FF1C1BC31F5CFDC1B1B17A5C03C95BBCC62B64CF9B6099D543
30,provide_liquidity,130.038914,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,2.0,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,15.921114,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 19:31:44.203,1,terra1kfev5209qm3gwsy6yg4rn52jh3m3swqt0y62y4,2022-02-14 19:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,5B1179F4D26D26DE4119BC4DACF4A78C76DCB327CB5B4876BF22E431EE36A3B8
31,provide_liquidity,1000.0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,14.92995,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,121.611626,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 15:15:51.942,1,terra1me0zqxtw4wmsnxcazx0q2n442n75mmz25vserc,2022-02-14 15:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,8FDD4DEE5EF9AB13F1A735C57AB763F9793BE10A779F280409E93D8A46146D2C
32,provide_liquidity,164.510358,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,2.4,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,19.693929,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 14:55:39.717,1,terra1geplmyzdvj62ydh9exwenmt0yw5w7u7ynshz7y,2022-02-14 14:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,8E21CB53534EB12770F386839C40FB7A4A6F5F4F6F832FC4812A85C5D4DA0912
33,provide_liquidity,286.929589,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,3.93,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,33.479331,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 13:55:07.799,1,terra1ga280u2wl2hargsvhkucgffrmcqsgr2ufd37t4,2022-02-14 13:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,4C46E5283C239CFFC5A5F11313336C88CFEB76D5FAFD6628251146A429AC815B
34,provide_liquidity,1677.647585,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,24.13,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,197.281211,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 23:20:03.477,1,terra1t90n5s22rt6fvnuyx3dzsde8jaaupaglrcgc6f,2022-02-14 23:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,6DBF7AF57EE7019049C6A83EF62CF5901013B11BA5ACE68C6C8BFF093BADB03D
35,provide_liquidity,34.157937,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,0.5,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,4.101789,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-14 14:59:28.148,1,terra15l55uvklcmps53pdskr39pmtrr3d3uk8620z3g,2022-02-14 14:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,EEF5389B5C00973EF686CA90DFC0A43BB76E26348CD238878D64ABFEFDC138AF
36,send,3200.0,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,31024.467608,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,342.506014,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,3200.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-16 12:48:05.525,1,terra1rt4tuw8s7qxg24c2e00z8m8lpygeszpn5n8sch,2022-02-16 12:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,78513A62761EE61DF9CD36F0FDC18C2D02991A978F60E64022628BA576996C65
37,provide_liquidity,125.0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,1.292532,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,12.47367,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-16 23:44:07.406,1,terra18lc8ysur4pgsl9gdgp5taa7fswdya6878xwt78,2022-02-16 23:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,AE0DDF7488E1F5740AB25D16FB83BBD4D56D9C4EA1A374D472F70F72A893F2A1
38,send,100.0,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,993.538554,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,10.442406,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,100.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-16 10:24:25.498,1,terra1hh2u3jfjaumca5mpfg8f58dyhh4pf8pyw5rhhr,2022-02-16 10:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,0F7FA8970F117F3393C315B4F962D7F56907520A975AE69194992C5857DE68C8
39,provide_liquidity,2341.837551,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,24.029999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,232.857068,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-16 14:10:25.593,1,terra1mrffhv2j435y3feqwrlf85drrexaen2urk2qrq,2022-02-16 14:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,4A564CC4BFBD7E1A3617658B3C9A15BDADD0EE8B11F1B56BF2C5C4A8D711C4EC
40,send,3179.602358,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,withdraw_liquidity,31999.398052,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer,328.024721,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,3179.602358,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,2022-02-16 20:08:43.307,1,terra10dc276lknpvjehdtxgl7tn4294nadw6wfnd37x,2022-02-16 20:00:00.000,0,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,26CD38AAB27BF3AD2B28E5818AF63B453C1ACD83991BE1DC037DC4D0025EFD77
41,provide_liquidity,2653.704476,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,transfer_from,32.16,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,286.998047,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,mint,,terra1argcazqn3ukpyp0vmldxnf9qymnm6vfjaar94g,2022-02-16 00:03:31.240,1,terra1wfvyfu3wjpx20h5r47qtpvqkh3ru84eu3gt9ya,2022-02-16 00:00:00.000,2,terra1kqc65n5060rtvcgcktsxycdt2a4r67q2zlvhce,D43BF22D2F031E82CDB85637B83BFFE035433CAC8E0ECA590C5565074FF8CC6D
