,0_action,0_amount,1_amount,1_contract_address,2_amount,2_contract_address,3_contract_address,block_timestamp,event_index,from_,msg_index,to_,tx_id,bonded,minted
0,burn_from,53.133755,53.133755,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,53.133755,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-20 09:21:47.745,1,terra1dp3vua0fx6dxf5usz59tnegfauvhqy9c4hxpat,2,terra1dp3vua0fx6dxf5usz59tnegfauvhqy9c4hxpat,A1E4133D3AA33B0660D4E72CEA22AD7D7AFAAF9EE5D8A5D07D1EF3A719084EA1,,
1,burn_from,0.724283,0.724283,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,0.724283,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-20 08:53:17.962,1,terra1z4dwj5r57ndz4mvl2ncepvjvtjsazrqg8clxtm,2,terra1z4dwj5r57ndz4mvl2ncepvjvtjsazrqg8clxtm,B7B6177A9DB72F2925D8D2EA58178802D0E18251143226547AE66D94906787F3,,
2,burn_from,116.784559,116.784559,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,116.784559,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-20 07:34:45.951,1,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,4,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,DB2D996656A00D3DF39F97014FB7960B3BEF9A7C2B16046721C3F62E85955307,,
3,burn_from,1130.205129,1130.205129,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,1130.205129,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-20 05:05:16.698,1,terra10pa0qv7mrqst053zhv9hxxt9mwhmr45ggguygs,2,terra10pa0qv7mrqst053zhv9hxxt9mwhmr45ggguygs,B755505E2C2E5173AFACE6671A3D8CEB1D19C301E4A425A6DD81E2823B6A4532,,
4,burn_from,3.0,3.0,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,3.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-20 02:54:38.357,1,terra1k4730fpeszmcjkvqy7ljwq4y4ngfw3aa7fthlw,2,terra1k4730fpeszmcjkvqy7ljwq4y4ngfw3aa7fthlw,D874405E0AFCD3DBE09D3C57E892A96E93FB7C788B90485E636D0600AF792C1D,,
5,burn_from,55.027148,55.027148,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,55.027148,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-19 17:08:51.153,1,terra1tdxp62pv2v6yhcu5xzegt2rhns9dtpugzvdexf,2,terra1tdxp62pv2v6yhcu5xzegt2rhns9dtpugzvdexf,655352F7175B7664CD5D532C48A033F8F313007412240C4ECB79EBCC885C1422,,
6,bond_split,1.9633919999999998,1.9633919999999998,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.9633919999999998,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 11:33:43.231,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,03C9BF7919CE421B14E68185B85955D9787E33AD12F13A7EDCE61E67E5BD2C7B,1.9633919999999998,1.9633919999999998
7,bond_split,1.0,1.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 06:45:48.477,4,terra1xs6zz4fh2skz2e3n0uns2l2e5rhyrafp4j36rz,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,BCAF8CE2FB2E3799F3C26B2AA8641AD3DAE27B9293B54E80B99BA918024EC21B,1.0,1.0
8,bond_split,5.225229,5.225229,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,5.225229,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 06:43:58.508,4,terra1w5sn94zt0l9mgr0pwj2de4t7wn4w3mmp6hln6k,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,4D2532881871276AFF8149204ABE2FAE2D7B3AE0865F510A2B0424EAC2CA92F2,5.225229,5.225229
9,bond_split,1.0,1.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 02:11:48.925,4,terra1l9pefmcx0x68d9crpg8kyrxa5qg7auuxny92sr,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,CAC26C57C7D4275B7AA92165E453F4861FA4254699188E8437DA0E8E301928EC,1.0,1.0
10,bond_split,1.979063,1.979063,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.979063,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:05:32.404,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,AC1458CEDB06E9AA2ECDABD26B33A65957DB0DD914F24459190441438A744ECB,1.979063,1.979063
11,bond_split,3.0,3.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,3.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 17:03:02.755,4,terra1sxhu8p2sjkwdjrvq56lwt246fnvwu2urxe9awr,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,6B1104573248737BDC6A43321BA3B06F51D3F8D04690708B20C9739E0C74F531,3.0,3.0
12,bond_split,1.5,1.5,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.5,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 17:58:20.893,4,terra1qdzyh7sx6jg5xwgj34dwevgsgy2aqdxhv92f9s,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,C79919BF56A1F5F9AF0BE1F9CC7D8ADBE355D0995838458D6C0FC15FAFBC99AF,1.5,1.5
13,bond_split,45.295964,45.295964,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,45.295964,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 17:28:04.480,4,terra1tdxp62pv2v6yhcu5xzegt2rhns9dtpugzvdexf,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,E272E68D089D05021A5AC6C41DF2CFA2CFA9770472A3850E0A1D88DE47513144,45.295964,45.295964
14,burn_from,16.113565,16.113565,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,16.113565,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-18 14:49:02.222,1,terra1yxp4uzclssj6yq97t3gg07m6vqham07h3zmuym,2,terra1yxp4uzclssj6yq97t3gg07m6vqham07h3zmuym,1E37EBE5AC093C179CCDE58F6F6A2B3CA679ED5F290B640B80B2060406E07BE0,,
15,bond_split,22.0,22.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,22.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 16:05:22.413,4,terra1et374pgrxrg052pnzwcagylz3c6dy8whjqjsj0,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,39976918CF53194056A63FC9D4FDD18805DE2CBF7C565712BD9AFBA40B577A42,22.0,22.0
16,bond_split,19.016331,19.016331,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,19.016331,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:21:18.873,4,terra1z66y9672ulh5hhaa9t5nwhgra8retxn29wkcad,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,53C5560F56362A2570E0BDDE818656FC60D0BD14CEF6F945F7C34B7566FEF519,19.016331,19.016331
17,bond_split,1.987919,1.987919,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.987919,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:21:31.592,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,E5733642E6416AC0012834199AC9A5837BB1F73EF066ED4DEEEC45894801A206,1.987919,1.987919
18,bond_split,1.55594,1.55594,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.55594,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:30:24.196,4,terra1p2ptfvmda4anhp68s80xlna6uekpwfqud73j4h,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,1C23ED97CD6E69947407E73C9CF8BB133238D0DDDE2DE15CE7475FA943A9FBF0,1.55594,1.55594
19,bond_split,1.9875829999999999,1.9875829999999999,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.9875829999999999,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:18:37.330,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,BED768A7EFCCB11EF4F424B058912C44DE5DA141DB36018F4E730162A26AA963,1.9875829999999999,1.9875829999999999
20,bond_split,1.988346,1.988346,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.988346,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:23:30.628,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,B44ECA2CDC2EE09C59C0EE316BBFC998017AD54EC6F569DDB3F3D2B9FE4A078B,1.988346,1.988346
21,bond_split,1.99069,1.99069,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.99069,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:25:40.081,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,AC0EA01845BEF99FF20D91EF5F45EC12EDE76CBE0978F98CC1C17280710EA7A6,1.99069,1.99069
22,bond_split,1.988047,1.988047,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.988047,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:23:03.243,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,C7E6D474273BDA15E5F655F91A474D4BB049D0EEC666993D365228A9B02FA885,1.988047,1.988047
23,bond_split,1.986837,1.986837,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.986837,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:16:16.299,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,0F6F04093B8901766CD7A44EFDB476E4B3F75EF168D901FA22CA2314ECD6869A,1.986837,1.986837
24,bond_split,1.990592,1.990592,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.990592,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:25:33.053,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,27479030A7722B9F5D25F1A6EF9D5D53C152FD977EE30869DE4C15059729D6A0,1.990592,1.990592
25,bond_split,1.986838,1.986838,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.986838,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:15:57.605,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,47118D39DB95A12880DA2273833A85E73DDD3747B759A73380A2CDB35CA893C6,1.986838,1.986838
26,bond_split,1.986956,1.986956,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.986956,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:17:18.200,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,0D09398F410D03DCDD3147E75D807F70BE288EF1E77E4BB0071F0AC7F8C28650,1.986956,1.986956
27,bond_split,1.987588,1.987588,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.987588,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:18:31.006,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,E85B75DE11E73D7196442C6649C0BB526EF0445A4CE7C20A7AE50EEB051B698F,1.987588,1.987588
28,bond_split,1.986834,1.986834,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.986834,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:16:03.827,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,213242CB76195385C4A40CA2EB60FE8D78BAC11C23457CDD9F6B7D6B66F50C5F,1.986834,1.986834
29,bond_split,1.9878429999999998,1.9878429999999998,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.9878429999999998,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:21:25.300,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,7AD22D8D3709B9DF1F4D4782E7FD17E51A180A18D3572572BE6AB7F2A2FF6D95,1.9878429999999998,1.9878429999999998
30,bond_split,1.986841,1.986841,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.986841,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:16:10.110,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,FEE41097CBAF26DDC3AFBA3641D04D6FC51817325D7D29B24D397A67A190F719,1.986841,1.986841
31,bond_split,1.9888,1.9888,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.9888,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 18:24:09.389,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,050276B507B1D275EBB9AC65A10CFF91CFE4C9CBAA472861B3E16DF4E29D578D,1.9888,1.9888
32,burn_from,10.0,10.0,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,10.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-18 22:42:48.536,1,terra1w7n5cp7qtcxdfzkxtz7n3pcha7eazqzathnayh,2,terra1w7n5cp7qtcxdfzkxtz7n3pcha7eazqzathnayh,901C071480C808262CC90EC37C58CE0D3BE798D97D5BB5E753CB3F8DE595C7F9,,
33,burn_from,2.0,2.0,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-18 23:12:48.718,1,terra1cm505g7frwk83pn3sezgu7yzq8jgcjk4r502nm,2,terra1cm505g7frwk83pn3sezgu7yzq8jgcjk4r502nm,DBBCCC374594C97023FCB9AA817EFC1082791C307AD90AD5D673D1E1B697E253,,
34,bond_split,2.0,2.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,2.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 23:11:06.262,4,terra1cm505g7frwk83pn3sezgu7yzq8jgcjk4r502nm,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,B1BA1520774889B9255F35BA7089F0C374E7ADB8EB50D85A3FB32FD8554ADC3E,2.0,2.0
35,bond_split,20.0,20.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,20.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 23:37:15.011,4,terra1cm505g7frwk83pn3sezgu7yzq8jgcjk4r502nm,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,CA89B55C3D2E0EE3362DAB1168D0057788B48402D5C20A258E6708C6FD745FDC,20.0,20.0
36,bond_split,100.0,100.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,100.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 23:29:27.773,4,terra1x8gl6lht978cqegfpj92nt85chtdwfykkfnff5,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,C486E9E6F52E35691E4DFECC268D08630A0E522810409E729BD66BAB862B5E4F,100.0,100.0
37,bond_split,6.08529,6.08529,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,6.08529,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-18 23:50:11.315,4,terra13emdyum6s7v3vaew833euut7fd9ggw780ut3sj,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,8967DD713E0A50128F224269A9D10FB67A633187D5845343F8E1B290C52E6ED5,6.08529,6.08529
38,burn_from,20.0,20.0,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,20.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-18 23:38:26.400,1,terra1cm505g7frwk83pn3sezgu7yzq8jgcjk4r502nm,2,terra1cm505g7frwk83pn3sezgu7yzq8jgcjk4r502nm,EB2A8EF6E904E1395017E1A641E60836B4F913778AEC5FA1715C459665A2302F,,
39,burn_from,38.049783,38.049783,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,38.049783,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-20 09:39:11.816,1,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,4,terra19up4g69n2nj8n4gpt8l6l69wj0f206cvrmxlhy,97594D64E2CFD0F84E8EE86B978B1DB2DC7FC07E8D8F978CB893D34F73BD4B8D,,
40,bond_split,2.017344,2.017344,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,2.017344,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-20 04:24:07.832,4,terra19q60sh5xcurn4dnw9g0hfye67h2tzg9gwjpfgg,1,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,7AE82A2EC93CE1FFF8BB9317CC0BEBE9D3B4FC96AA17267551BA4BCEC3EF039E,2.017344,2.017344
41,bond_split,470.0,470.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,470.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 13:49:46.257,4,terra1zs9y5u0de9lawchsxrlc0ts6fa206cudy9xvah,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,47E8FB7957963FAE760802D688B4312EA5221B5A5164DD333BD5A708DB41D588,470.0,470.0
42,burn_from,3.631999,3.631999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,3.631999,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-19 12:46:06.351,1,terra1ttls62qfdt090wlhspw3fjl235np03swxushps,2,terra1ttls62qfdt090wlhspw3fjl235np03swxushps,21EC202FDA224031342B354B11483DBAFDC094E8A43502EE34BD4A608F1D459F,,
43,bond_split,50.0,50.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,50.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 12:54:22.006,4,terra142gyal4vc8dq4kcry24szr70wff7rjkf9yrm59,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,850CA9DE3B6FB2B30AB5B664B016CC55E09F0CB4D98D90057E6F3A14ED87E369,50.0,50.0
44,bond_split,0.017074,0.017074,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,0.017074,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 21:58:31.663,4,terra1kvz0kplufsa00fz334zwlp3zg89up7zkr32g4p,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,D6744E60B46C968D4B5A5723604C09DDBCF16C1F3E5BD25F51AAEAB38CBEFAE6,0.017074,0.017074
45,bond_split,19.887962,19.887962,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,19.887962,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 22:03:55.933,4,terra147smfu7ajzffhv57rh92g7zaqdvgdutvdufusr,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,F12F3B57BD2D2B1408B793C7CB1EEC4E41935892B522771B2613512E46920C03,19.887962,19.887962
46,burn_from,1.853159,1.853159,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,1.853159,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,,2022-02-19 22:27:59.856,1,terra17ftrt72ah2e6es4ww547gngusuqjmps44w4fv5,2,terra17ftrt72ah2e6es4ww547gngusuqjmps44w4fv5,201CAA1EE2A45E827470BB02E526BC43F5654F7A3B33AF37D8EB785000811C98,,
47,bond_split,10.0,10.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,10.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 23:56:09.823,4,terra17t8vpmadgzv0jeeecjh0cs2vmcumapxdaj86rr,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,11BDF9973E516B3E9C13D1C268F93D6A570F58FBEB402B9D1B7B4B491C44CEB0,10.0,10.0
48,bond_split,1.326783,1.326783,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.326783,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 22:29:06.398,4,terra1acwp9dl98uy22zegysvjsdl09mc5d72mmh3euz,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,A062D7F86ED70B7919F481CD0F41D1A1E1959F0EA04CECE8FE28ED29C6BF90C1,1.326783,1.326783
49,bond_split,200.0,200.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,200.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 23:35:31.041,4,terra15p0qacpqxzdvmlprvds99wvlsa8c24e2fur7hg,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,1F9D0B67AE9FE0D58FA4A9745D833FE3F72BBE3E9441143211897817525F8CEC,200.0,200.0
50,bond_split,116.999969,116.999969,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,116.999969,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 22:15:51.980,4,terra1sz6s0d9femh8zrjvsrdjclfuu04qf53vlad8rx,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,8C0652C887CA234F38924F92A8FD62C943B19217C3200FFCE792B88799DA297D,116.999969,116.999969
51,bond_split,0.732387,0.732387,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,0.732387,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 22:46:02.994,4,terra182yp5qh48f836s6mcf2k9r9mngdure6npt29ll,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,64A2B092590A1D5AB4C5E7D070AE55A34992F946AACCC422F18F0BFA06EA4374,0.732387,0.732387
52,bond_split,1.0,1.0,terra13zaagrrrxj47qjwczsczujlvnnntde7fdt0mau,1.0,terra17wkadg0tah554r35x6wvff0y5s7ve8npcjfuhz,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-19 22:53:38.987,4,terra158343p7g7qlw76ph5dzvtvk5tztegz3gu6jgzl,0,terra1xw3h7jsmxvh6zse74e4099c6gl03fnmxpep76h,78B21643069F098558B96AE2B6418A7BCE9EB23464DCCF4B5DB057F4A42EC035,1.0,1.0
