,0_action,0_amount,0_contract_address,1_action,1_amount,1_contract_address,2_action,2_amount,2_contract_address,3_action,3_amount,3_contract_address,block_timestamp,event_index,from_,hr,msg_index,to_,tx_id
3229,provide_liquidity,8.099999999999999e-05,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,2e-06,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,1.2e-05,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 15:29:56.336,1,terra1300kxj0qfp3xl6whwn0rn20zs6huku4x98p8l4,2022-03-03 15:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,B4DE27FE5C45ADC02E9E0794A7C44F112D6730988F01CAF8418D260138FFDB3B
3230,provide_liquidity,0.18,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.003928,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.025973,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 08:03:49.850,1,terra1n7svfqyx83awfvhzv6nqcx0x3z0fhxpp7hv0g9,2022-03-03 08:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,DC2E0D24E13FFB57334FB207EA004D27ACD0839655E3A5F5397EA80EDD800A18
3231,provide_liquidity,0.0046,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,0.0001,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,0.0006619999999999999,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-03-03 07:12:21.704,1,terra13ursel63853am0rvcv8pv6c6ztv5cns95qyu5r,2022-03-03 07:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,5712AD69EBB525DEB8E11AAAC729FBC874F8B933564F3818E3E74EFDAAAB369B
3232,send,212.546279,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,1376.675877,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,34.262218,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,212.546279,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-25 23:38:10.179,1,terra1072y465zufm9u6c0hgwkcf6zf3l40nldnt4pav,2022-02-25 23:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,A04F8ACB81344E553B0A408E426C618AF2257F0D11FAD74DDCF8B16D3F769B35
3233,provide_liquidity,2675.049304,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,66.529999,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,412.920574,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-25 13:28:38.319,1,terra1kxpwcvjvns4kn6v785myt4r9u8y4dwghjnps27,2022-02-25 13:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,0C778A6AC6784C3D8399CDC56E6AB1E9A0BF843E76E208FFD6B5AC017AFAA1B1
3234,provide_liquidity,370.47,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,9.27325,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,57.368285,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-25 18:30:24.055,1,terra1zv9rpty4jkmsa477a2xdzp9p85jw3ee4hgafzl,2022-02-25 18:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,29849C3A63A8641F8DB63A5DD79D5A8CF97A8341DA0993145E5F2C66E7B008B5
3235,send,12.154452,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,77.215857,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,2.000832,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,12.154452,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-28 22:36:26.660,1,terra13fmtwpgr2dt757alsfe59xud4txkmvyvmpe49v,2022-02-28 22:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,B71EFDDE784124F82C040EE2794E25D39141886C3637EF27A24C466B46B496A5
3236,provide_liquidity,288.58,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer_from,7.61343,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer_from,45.846493,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,mint,,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,2022-02-28 02:45:10.912,1,terra1wz8hn5zrg7e6kva27vvyhjsvzfwfmd2nurzldn,2022-02-28 02:00:00.000,2,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,E8909915CD032297F175A869F8F5E2894A913835154125DEF2C0172A03BFA0F7
3237,send,62.575642,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,392.960704,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,10.417176,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,62.575642,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-28 14:34:38.833,1,terra1ewnu5rj9day9chatldnez042jw4auej63j0v5l,2022-02-28 14:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,DC13C7C224DD1D037DD711F1F90A3542C7035480325C0C0532037D71E3C97CFF
3238,send,11.15953,terra1rjm3ca2xh2cfm6l6nsnvs6dqzed0lgzdydy7wf,withdraw_liquidity,70.007568,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,transfer,1.85966,terra1dh9478k2qvqhqeajhn75a2a7dsnf74y5ukregw,transfer,11.15953,terra1tlgelulz9pdkhls6uglfn5lmxarx7f2gxtdzh2,2022-02-28 13:44:30.155,1,terra1cr8m4uagh2swpluycjs8pujs6ltmcj5un0dv0q,2022-02-28 13:00:00.000,0,terra1persuahr6f8fm6nyup0xjc7aveaur89nwgs5vs,50A2B74DF7BDF2A00F43858D30A4184891E414BBC90AD6C04378B45DA6294A1A
